Fixed Rate Auto Loan,Lexus,14622.90857,11280.18891,0.19278056,58,,,,
Fixed Rate Auto Loan,Lexus,15332.85018,13031.6766,0.162747504,62,,,,
Fixed Rate Auto Loan,Lexus,18955.82934,15131.44325,0.158354732,63,,,,
Fixed Rate Auto Loan,Lexus,17911.91758,14707.13204,0.175079467,54,,,,
Fixed Rate Auto Loan,Lexus,16718.07265,15950.88839,0.181429946,50,,,,
Fixed Rate Auto Loan,Lexus,22892.76714,18775.48882,0.193080449,57,,,,
Fixed Rate Auto Loan,Lexus,14557.35487,11132.29086,0.193011029,55,,,,
Fixed Rate Auto Loan,Lexus,28364.11112,23806.9887,0.132662659,52,,,,
Fixed Rate Auto Loan,Lexus,22552.01047,19286.00255,0.17448885,50,,,,
Fixed Rate Auto Loan,Lexus,14648.80219,12223.49481,0.197186558,54,,,,
Fixed Rate Auto Loan,Lexus,12340.03651,10178.33988,0.156455143,71,,,,
Fixed Rate Auto Loan,Lexus,15753.51297,14580.41847,0.199922023,71,,,,
Fixed Rate Auto Loan,Lexus,15762.57303,12943.63557,0.191009182,54,,,,
Fixed Rate Auto Loan,Lexus,21432.29885,17804.03866,0.175625562,53,,,,
Fixed Rate Auto Loan,Lexus,13652.15831,10650.32768,0.139186394,51,,,,
Fixed Rate Auto Loan,Lexus,12104.75065,10424.67433,0.180859905,57,,,,
Fixed Rate Auto Loan,Lexus,19265.49803,16457.28394,0.188317838,60,,,,
Fixed Rate Auto Loan,Lexus,17406.49894,14942.8127,0.199922023,56,,,,
Fixed Rate Auto Loan,Lexus,15572.20053,11530.20768,0.181888928,66,,,,
Fixed Rate Auto Loan,Lexus,15658.339,12762.18385,0.146370529,62,,,,
Fixed Rate Auto Loan,Lexus,8904.175578,7731.4283,0.148522824,53,,,,
Fixed Rate Auto Loan,Lexus,21434.46929,17209.3365,0.162763429,64,,,,
Fixed Rate Auto Loan,Lexus,22260.04802,19294.89824,0.157631602,66,,,,
Fixed Rate Auto Loan,Lexus,18431.6796,14797.8938,0.147346742,56,,,,
Fixed Rate Auto Loan,Lexus,13424.22387,9419.747858,0.154699672,54,,,,
Fixed Rate Auto Loan,Lexus,20574.05277,16907.22544,0.199648644,65,,,,
Fixed Rate Auto Loan,Lexus,23493.76009,18375.52728,0.192097526,57,,,,
Fixed Rate Auto Loan,Lexus,18268.51102,14724.20175,0.185137742,63,,,,
Fixed Rate Auto Loan,Lexus,24298.17064,20412.57361,0.148283455,60,,,,
Fixed Rate Auto Loan,Lexus,12777.51109,9271.619458,0.182221449,60,,,,
Fixed Rate Auto Loan,Lexus,21330.4102,16151.33016,0.186027932,51,,,,
Fixed Rate Auto Loan,Lexus,24860.00245,19911.52673,0.163246128,71,,,,
Fixed Rate Auto Loan,Lexus,15006.02092,11762.69908,0.138936289,63,,,,
Fixed Rate Auto Loan,Lexus,15511.1768,11690.5718,0.14254731,67,,,,
Fixed Rate Auto Loan,Lexus,14728.66068,11855.62451,0.199922023,57,,,,
Fixed Rate Auto Loan,Lexus,15710.59658,12814.60302,0.176782073,67,,,,
Fixed Rate Auto Loan,Lexus,20768.73754,18121.00042,0.168383792,50,,,,
Fixed Rate Auto Loan,Lexus,15759.28784,14574.20062,0.198633627,51,,,,
Fixed Rate Auto Loan,Lexus,24210.15653,18403.75737,0.176395055,60,,,,
Fixed Rate Auto Loan,Lexus,20662.9501,16956.83022,0.154696408,62,,,,
Fixed Rate Auto Loan,Lexus,17887.39258,15141.47888,0.162571263,67,,,,
Fixed Rate Auto Loan,Lexus,22525.67879,18885.00122,0.166697199,57,,,,
Fixed Rate Auto Loan,Lexus,30262.79201,25517.42531,0.15757532,59,,,,
Fixed Rate Auto Loan,Lexus,14336.2887,12045.64593,0.151173481,68,,,,
Fixed Rate Auto Loan,Lexus,24321.9814,20028.43594,0.156474292,68,,,,
Fixed Rate Auto Loan,Lexus,18055.75101,15795.74377,0.178982656,62,,,,
Fixed Rate Auto Loan,Lexus,23014.1851,19076.8165,0.170707207,56,,,,
Fixed Rate Auto Loan,Lexus,7978.891844,6206.667151,0.165509971,68,,,,
Fixed Rate Auto Loan,Lexus,23872.7857,19070.30436,0.199218617,68,,,,
Fixed Rate Auto Loan,Lexus,13509.77445,11182.72365,0.149844501,71,,,,
Fixed Rate Auto Loan,Lexus,16637.47879,14415.32001,0.1705489,58,,,,
Fixed Rate Auto Loan,Lexus,17770.9242,13435.563,0.180298171,71,,,,
Fixed Rate Auto Loan,Lexus,21196.68961,18363.40604,0.147774959,53,,,,
Fixed Rate Auto Loan,Lexus,17489.55001,14653.71356,0.192551975,71,,,,
Fixed Rate Auto Loan,Lexus,22388.92299,18941.4377,0.199922023,54,,,,
Fixed Rate Auto Loan,Lexus,11479.32914,8658.337826,0.178303742,60,,,,
Fixed Rate Auto Loan,Lexus,23206.98828,19437.5856,0.174197233,56,,,,
Fixed Rate Auto Loan,Lexus,17532.30428,14476.51048,0.162361289,51,,,,
Fixed Rate Auto Loan,Lexus,25097.32992,21914.37533,0.171091061,52,,,,
Fixed Rate Auto Loan,Lexus,17912.24549,14422.61793,0.160190112,56,,,,
Fixed Rate Auto Loan,Lexus,15601.79606,13450.74469,0.185468667,61,,,,
Fixed Rate Auto Loan,Lexus,18081.0678,15301.39286,0.140646778,58,,,,
Fixed Rate Auto Loan,Lexus,27788.55849,23401.75275,0.199221832,57,,,,
Fixed Rate Auto Loan,Lexus,16180.95049,13614.66622,0.164157215,52,,,,
Fixed Rate Auto Loan,Lexus,24930.91877,20920.45475,0.153137277,69,,,,
Fixed Rate Auto Loan,Lexus,21193.4834,18043.22919,0.175863754,63,,,,
Fixed Rate Auto Loan,Lexus,9448.091119,7395.397955,0.149722521,66,,,,
Fixed Rate Auto Loan,Lexus,11821.72282,11301.80658,0.168424239,66,,,,
Fixed Rate Auto Loan,Lexus,19350.91603,16583.12705,0.15217085,68,,,,
Fixed Rate Auto Loan,Lexus,15228.76797,12728.63427,0.188807496,59,,,,
Fixed Rate Auto Loan,Lexus,20909.83694,18570.38729,0.189528733,61,,,,
Fixed Rate Auto Loan,Lexus,22731.16913,19695.16926,0.17023148,62,,,,
Fixed Rate Auto Loan,Lexus,11652.54611,10607.74674,0.155577746,68,,,,
Fixed Rate Auto Loan,Lexus,17280.61725,14498.88692,0.164427482,64,,,,
Fixed Rate Auto Loan,Lexus,18008.47044,13832.21555,0.191418401,61,,,,
Fixed Rate Auto Loan,Lexus,12545.23482,9039.804376,0.170295625,52,,,,
Fixed Rate Auto Loan,Lexus,20503.81113,17476.02985,0.170798004,68,,,,
Fixed Rate Auto Loan,Lexus,16452.8775,13795.68914,0.162356456,50,,,,
Fixed Rate Auto Loan,Lexus,15179.71425,13005.18452,0.199922023,61,,,,
Fixed Rate Auto Loan,Lexus,23140.51602,19934.03527,0.195536015,52,,,,
Fixed Rate Auto Loan,Lexus,14456.01534,12947.03987,0.169899521,57,,,,
Fixed Rate Auto Loan,Lexus,20111.52917,15651.66147,0.17304793,70,,,,
Fixed Rate Auto Loan,Lexus,32190.19386,28012.8488,0.171726644,59,,,,
Fixed Rate Auto Loan,Lexus,19764.69989,15485.91005,0.193883037,58,,,,
Fixed Rate Auto Loan,Lexus,17896.47338,15254.4419,0.146246509,66,,,,
Fixed Rate Auto Loan,Lexus,25964.92605,21672.07686,0.184551818,71,,,,
Fixed Rate Auto Loan,Lexus,18527.82133,14431.50253,0.141266065,58,,,,
Fixed Rate Auto Loan,Lexus,21030.11938,16981.73131,0.138657063,64,,,,
Fixed Rate Auto Loan,Lexus,16375.17799,11909.49805,0.164176476,60,,,,
Fixed Rate Auto Loan,Lexus,20703.80963,15913.70039,0.192776415,61,,,,
Fixed Rate Auto Loan,Lexus,13349.2224,11840.27698,0.176405377,62,,,,
Fixed Rate Auto Loan,Lexus,28355.86192,23454.91734,0.171446427,56,,,,
Fixed Rate Auto Loan,Lexus,19544.37616,15500.05502,0.149503007,63,,,,
Fixed Rate Auto Loan,Lexus,17570.51689,13904.07542,0.190704325,50,,,,
Fixed Rate Auto Loan,Lexus,15327.83985,11861.97297,0.151767322,59,,,,
Fixed Rate Auto Loan,Lexus,17916.44402,13932.15174,0.17795547,62,,,,
Fixed Rate Auto Loan,Lexus,20372.80503,17411.15939,0.183535129,54,,,,
Fixed Rate Auto Loan,Lexus,29514.19373,23498.54467,0.158908795,71,,,,
Fixed Rate Auto Loan,Lexus,14328.60377,12343.60369,0.16647345,63,,,,
Fixed Rate Auto Loan,Lexus,21070.37395,17814.98773,0.15244683,56,,,,
Fixed Rate Auto Loan,Lexus,17832.69423,14539.15037,0.156525332,63,,,,
Fixed Rate Auto Loan,Lexus,12824.91728,10609.08591,0.167606736,52,,,,
Fixed Rate Auto Loan,Lexus,27007.96658,22338.19485,0.189836057,56,,,,
Fixed Rate Auto Loan,Lexus,21408.43863,16769.86171,0.175905757,63,,,,
Fixed Rate Auto Loan,Lexus,24474.98704,20640.85333,0.158503197,62,,,,
Fixed Rate Auto Loan,Lexus,4230.083914,2922.604498,0.172696049,56,,,,
Fixed Rate Auto Loan,Lexus,28759.46288,23687.19856,0.198028711,50,,,,
Fixed Rate Auto Loan,Lexus,22491.86437,18173.27625,0.167376077,56,,,,
Fixed Rate Auto Loan,Lexus,12258.54696,10065.00494,0.173643357,50,,,,
Fixed Rate Auto Loan,Lexus,12482.16135,10830.15261,0.184312753,71,,,,
Fixed Rate Auto Loan,Lexus,15418.82233,12273.07233,0.1432433,54,,,,
Fixed Rate Auto Loan,Lexus,20110.31172,16487.26756,0.137620858,63,,,,
Fixed Rate Auto Loan,Lexus,22330.56682,17380.36517,0.175082868,60,,,,
Fixed Rate Auto Loan,Lexus,25244.39106,21140.00998,0.143154243,59,,,,
Fixed Rate Auto Loan,Lexus,17655.80193,14509.44982,0.130254879,56,,,,
Fixed Rate Auto Loan,Lexus,20576.6401,17380.93184,0.144862449,53,,,,
Fixed Rate Auto Loan,Lexus,19270.61722,16889.29588,0.190367904,53,,,,
Fixed Rate Auto Loan,Lexus,22956.13131,18971.35616,0.132871487,71,,,,
Fixed Rate Auto Loan,Lexus,22114.35147,17922.60351,0.158877243,68,,,,
Fixed Rate Auto Loan,Lexus,18632.65281,14409.78548,0.158720368,58,,,,
Fixed Rate Auto Loan,Lexus,14354.29527,11392.87342,0.153019478,54,,,,
Fixed Rate Auto Loan,Lexus,12299.93531,10150.37567,0.147987716,61,,,,
Fixed Rate Auto Loan,Lexus,10632.53106,10674.82522,0.162796573,60,,,,
Fixed Rate Auto Loan,Lexus,11311.55136,9608.711748,0.188006229,60,,,,
Fixed Rate Auto Loan,Lexus,16489.61797,12892.22344,0.172700021,54,,,,
Fixed Rate Auto Loan,Lexus,13417.08573,11736.55148,0.191171776,63,,,,
Fixed Rate Auto Loan,Lexus,19834.61736,16199.84352,0.199922023,65,,,,
Fixed Rate Auto Loan,Lexus,20441.12052,18349.09516,0.17341321,61,,,,
Fixed Rate Auto Loan,Lexus,19656.69561,14875.84851,0.169019505,63,,,,
Fixed Rate Auto Loan,Lexus,21764.2926,18739.1074,0.174967962,54,,,,
Fixed Rate Auto Loan,Lexus,10718.57007,8138.481879,0.132107918,51,,,,
Fixed Rate Auto Loan,Lexus,24842.64016,18874.11921,0.16856919,65,,,,
Fixed Rate Auto Loan,Lexus,19524.29126,16702.58911,0.186480507,62,,,,
Fixed Rate Auto Loan,Lexus,23059.43166,18692.96583,0.176034399,66,,,,
Fixed Rate Auto Loan,Lexus,20110.55173,16281.42396,0.165685075,70,,,,
Fixed Rate Auto Loan,Lexus,12698.90754,12277.49989,0.164783991,68,,,,
Fixed Rate Auto Loan,Lexus,5689.114135,5148.075039,0.150489008,54,,,,
Fixed Rate Auto Loan,Lexus,20730.86105,17198.37017,0.193578408,67,,,,
Fixed Rate Auto Loan,Lexus,19014.49876,15866.52639,0.199922023,71,,,,
Fixed Rate Auto Loan,Lexus,28256.31854,23871.65327,0.195457227,65,,,,
Fixed Rate Auto Loan,Lexus,18602.31968,15203.9321,0.162231928,71,,,,
Fixed Rate Auto Loan,Lexus,14970.21374,11873.76735,0.15668958,57,,,,
Fixed Rate Auto Loan,Lexus,21468.21424,19225.70295,0.176879306,65,,,,
Fixed Rate Auto Loan,Lexus,17142.63743,16495.76049,0.185243271,61,,,,
Fixed Rate Auto Loan,Lexus,23242.35069,19176.58702,0.148312526,63,,,,
Fixed Rate Auto Loan,Lexus,16668.44098,13364.58539,0.198646747,61,,,,
Fixed Rate Auto Loan,Lexus,15159.15992,11778.84431,0.151569054,54,,,,
Fixed Rate Auto Loan,Lexus,22601.80882,18991.95647,0.178198647,67,,,,
Fixed Rate Auto Loan,Lexus,17598.75175,15221.20108,0.184448189,52,,,,
Fixed Rate Auto Loan,Lexus,22345.09022,18130.73318,0.173511387,52,,,,
Fixed Rate Auto Loan,Lexus,14401.14671,11029.43802,0.188711377,53,,,,
Fixed Rate Auto Loan,Lexus,19128.04818,14748.47387,0.130254879,64,,,,
Fixed Rate Auto Loan,Lexus,22197.26302,17254.89678,0.172664146,59,,,,
Fixed Rate Auto Loan,Lexus,24002.76131,20090.03493,0.185682838,71,,,,
Fixed Rate Auto Loan,Lexus,13845.26161,10211.06532,0.15494546,60,,,,
Fixed Rate Auto Loan,Lexus,23519.32211,21188.31179,0.196499407,60,,,,
Fixed Rate Auto Loan,Lexus,19557.63853,15836.45763,0.168864278,51,,,,
Fixed Rate Auto Loan,Lexus,16701.98712,13811.28053,0.152472589,59,,,,
Fixed Rate Auto Loan,Lexus,8235.843536,7189.477524,0.199922023,68,,,,
Fixed Rate Auto Loan,Lexus,18769.67078,15007.51025,0.198471356,58,,,,
Fixed Rate Auto Loan,Lexus,20531.66219,16685.0203,0.179198866,60,,,,
Fixed Rate Auto Loan,Lexus,23558.83976,19643.5918,0.153201347,66,,,,
Fixed Rate Auto Loan,Lexus,19095.51964,16858.33249,0.199922023,53,,,,
Fixed Rate Auto Loan,Lexus,20990.41918,17186.42579,0.188828621,65,,,,
Fixed Rate Auto Loan,Lexus,12822.1347,10774.11662,0.168311962,60,,,,
Fixed Rate Auto Loan,Lexus,21005.00602,17430.00307,0.144492967,57,,,,
Fixed Rate Auto Loan,Lexus,16872.11079,14970.95218,0.162007241,64,,,,
Fixed Rate Auto Loan,Lexus,20497.89707,17660.99735,0.173352168,54,,,,
Fixed Rate Auto Loan,Lexus,14722.42778,13310.72549,0.167703392,56,,,,
Fixed Rate Auto Loan,Lexus,28002.40532,24314.2112,0.181745816,53,,,,
Fixed Rate Auto Loan,Lexus,11646.12516,8896.208309,0.167093399,58,,,,
Fixed Rate Auto Loan,Lexus,18619.53583,15278.04355,0.162899706,66,,,,
Fixed Rate Auto Loan,Lexus,19139.10421,15070.57333,0.181738787,51,,,,
Fixed Rate Auto Loan,Lexus,17059.62717,13467.64861,0.171401398,53,,,,
Fixed Rate Auto Loan,Lexus,13554.25978,10544.12598,0.199337614,58,,,,
Fixed Rate Auto Loan,Lexus,24300.03752,19890.52646,0.171782826,60,,,,
Fixed Rate Auto Loan,Lexus,28384.29895,23438.72873,0.188817642,61,,,,
Fixed Rate Auto Loan,Lexus,28871.40397,24751.54889,0.152173664,55,,,,
Fixed Rate Auto Loan,Lexus,23302.90926,19690.30242,0.150051006,59,,,,
Fixed Rate Auto Loan,Lexus,19686.69597,18188.06254,0.146861648,69,,,,
Fixed Rate Auto Loan,Lexus,9632.298593,7393.397242,0.187563852,59,,,,
Fixed Rate Auto Loan,Lexus,15259.14083,12637.67203,0.198716274,63,,,,
Fixed Rate Auto Loan,Lexus,13960.44852,11870.97113,0.145307514,60,,,,
Fixed Rate Auto Loan,Lexus,18683.0646,15297.21388,0.132068648,50,,,,
Fixed Rate Auto Loan,Lexus,18048.51653,15391.41238,0.167425461,71,,,,
Fixed Rate Auto Loan,Lexus,16144.3536,13298.34648,0.138860134,62,,,,
Fixed Rate Auto Loan,Lexus,21166.32201,16783.82555,0.17474366,55,,,,
Fixed Rate Auto Loan,Lexus,15880.59569,11911.08152,0.14258998,60,,,,
Fixed Rate Auto Loan,Lexus,17160.01812,13255.67154,0.145179891,52,,,,
Fixed Rate Auto Loan,Lexus,28682.79437,23582.89542,0.157477225,50,,,,
Fixed Rate Auto Loan,Lexus,14838.29006,12703.72801,0.174260472,65,,,,
Fixed Rate Auto Loan,Lexus,17202.37571,14769.19091,0.199922023,68,,,,
Fixed Rate Auto Loan,Lexus,19894.09284,16682.95167,0.132822624,63,,,,
Fixed Rate Auto Loan,Lexus,22412.05036,17605.81299,0.177678869,55,,,,
